customer_id,min_recency,recency_score,product_count,product_score,sum_profit,profit_score,RFM_score,customer_title,customer_age,customer_age_group,tenure
1720,23.0,3,5,2,3538.0499999999997,3,323.0,Gold,31.0,30-39,13.0
1721,0.0,4,7,3,3766.3500000000004,3,433.0,Platinum,37.0,30-39,14.0
1722,4.0,4,9,4,8086.750000000001,4,444.0,Platinum,54.0,50-59,4.0
1723,17.0,4,5,2,2965.28,3,423.0,Platinum,31.0,30-39,7.0
1724,103.0,1,4,1,958.5800000000002,1,111.0,Bronze,18.0,10-19,4.0
1725,60.0,2,8,4,5652.16,4,244.0,Silver,38.0,30-39,16.0
1726,9.0,4,8,4,5084.42,4,444.0,Platinum,44.0,40-49,11.0
1727,71.0,2,7,3,3036.0499999999997,3,233.0,Silver,39.0,30-39,6.0
1728,45.0,2,7,3,3684.49,3,233.0,Silver,40.0,40-49,22.0
1729,58.0,2,7,3,3005.33,3,233.0,Silver,30.0,30-39,7.0
1730,20.0,3,3,1,418.0400000000001,1,311.0,Silver,32.0,30-39,20.0
1731,43.0,3,11,4,3521.29,3,343.0,Gold,58.0,50-59,19.0
1732,97.0,1,5,2,2263.3900000000003,2,122.0,Bronze,39.0,30-39,10.0
1733,53.0,2,5,2,3170.4799999999996,3,223.0,Silver,31.0,30-39,20.0
1734,25.0,3,2,1,923.0,1,311.0,Silver,40.0,40-49,11.0
1735,65.0,2,5,2,2560.9300000000003,2,222.0,Silver,51.0,50-59,8.0
1736,54.0,2,6,2,3759.2799999999997,3,223.0,Silver,19.0,10-19,4.0
1737,45.0,2,3,1,3531.0899999999997,3,213.0,Silver,41.0,40-49,13.0
1738,21.0,3,5,2,1841.07,1,321.0,Gold,32.0,30-39,14.0
1739,37.0,3,4,1,2395.71,2,312.0,Gold,63.0,60-69,7.0
1740,6.0,4,8,4,3770.3599999999997,3,443.0,Platinum,,,
1741,64.0,2,4,1,2725.13,2,212.0,Silver,23.0,20-29,3.0
1742,59.0,2,6,2,1942.36,2,222.0,Silver,59.0,50-59,13.0
1743,86.0,1,7,3,4448.07,4,134.0,Bronze,36.0,30-39,8.0
1744,109.0,1,3,1,539.2499999999999,1,111.0,Bronze,45.0,40-49,12.0
1745,5.0,4,12,4,3164.4700000000003,3,443.0,Platinum,62.0,60-69,6.0
1746,105.0,1,6,2,3706.41,3,123.0,Bronze,55.0,50-59,6.0
1747,190.0,1,4,1,995.3799999999999,1,111.0,Bronze,30.0,30-39,14.0
1748,2.0,4,10,4,4973.950000000001,4,444.0,Platinum,61.0,60-69,10.0
1749,81.0,2,3,1,1820.71,1,211.0,Bronze,37.0,30-39,4.0
1750,55.0,2,6,2,5227.98,4,224.0,Silver,58.0,50-59,16.0
1751,12.0,4,4,1,1714.8399999999997,1,411.0,Gold,48.0,40-49,4.0
1752,28.0,3,7,3,3240.2000000000003,3,333.0,Gold,40.0,40-49,17.0
1753,27.0,3,4,1,2093.21,2,312.0,Gold,20.0,20-29,1.0
1754,142.0,1,5,2,3519.51,3,123.0,Bronze,52.0,50-59,15.0
1755,48.0,2,6,2,3451.34,3,223.0,Silver,31.0,30-39,20.0
1756,62.0,2,3,1,2046.4,2,212.0,Silver,41.0,40-49,7.0
1757,229.0,1,1,1,827.1599999999999,1,111.0,Bronze,51.0,50-59,7.0
1758,2.0,4,7,3,1764.8500000000001,1,431.0,Platinum,46.0,40-49,6.0
1759,18.0,3,6,2,2828.17,2,322.0,Gold,48.0,40-49,15.0
1760,12.0,4,7,3,3666.9399999999996,3,433.0,Platinum,51.0,50-59,15.0
1761,18.0,3,5,2,3258.9500000000003,3,323.0,Gold,43.0,40-49,14.0
1762,21.0,3,12,4,5870.93,4,344.0,Gold,39.0,30-39,18.0
1763,9.0,4,7,3,3434.3799999999997,3,433.0,Platinum,23.0,20-29,7.0
1764,2.0,4,4,1,1154.06,1,411.0,Gold,57.0,50-59,10.0
1765,46.0,2,6,2,4439.4800000000005,4,224.0,Silver,50.0,50-59,10.0
1766,178.0,1,5,2,1829.25,1,121.0,Bronze,32.0,30-39,21.0
1767,4.0,4,5,2,3152.2900000000004,3,423.0,Platinum,58.0,50-59,19.0
1768,92.0,1,2,1,1821.0700000000002,1,111.0,Bronze,43.0,40-49,13.0
1769,36.0,3,6,2,2744.36,2,322.0,Gold,57.0,50-59,5.0
1770,13.0,4,7,3,4366.04,4,434.0,Platinum,22.0,20-29,7.0
1771,39.0,3,6,2,2670.1499999999996,2,322.0,Gold,43.0,40-49,14.0
1772,168.0,1,4,1,1648.0499999999997,1,111.0,Bronze,33.0,30-39,14.0
1773,8.0,4,11,4,5397.56,4,444.0,Platinum,,,
1774,97.0,1,4,1,1168.7799999999997,1,111.0,Bronze,39.0,30-39,18.0
1775,52.0,2,6,2,3695.6400000000003,3,223.0,Silver,22.0,20-29,3.0
1776,34.0,3,7,3,3510.7400000000002,3,333.0,Gold,39.0,30-39,10.0
1777,70.0,2,7,3,2651.76,2,232.0,Silver,23.0,20-29,1.0
1778,312.0,1,2,1,2040.87,2,112.0,Bronze,17.0,10-19,2.0
1779,129.0,1,6,2,5042.0,4,124.0,Bronze,21.0,20-29,5.0
1780,38.0,3,4,1,1641.05,1,311.0,Silver,,,
1781,9.0,4,4,1,1589.8599999999997,1,411.0,Gold,52.0,50-59,17.0
1782,81.0,2,6,2,3622.1000000000004,3,223.0,Silver,51.0,50-59,9.0
1783,49.0,2,12,4,6331.35,4,244.0,Silver,22.0,20-29,7.0
1784,71.0,2,4,1,1239.2799999999997,1,211.0,Bronze,23.0,20-29,6.0
1785,34.0,3,6,2,2827.73,2,322.0,Gold,57.0,50-59,19.0
1786,174.0,1,2,1,963.6199999999999,1,111.0,Bronze,55.0,50-59,11.0
1787,0.0,4,6,2,4865.49,4,424.0,Platinum,41.0,40-49,13.0
1788,29.0,3,9,4,4979.389999999999,4,344.0,Gold,53.0,50-59,10.0
1789,60.0,2,3,1,2066.6600000000003,2,212.0,Silver,31.0,30-39,9.0
1790,32.0,3,5,2,2258.68,2,322.0,Gold,24.0,20-29,1.0
1791,117.0,1,6,2,2595.16,2,122.0,Bronze,43.0,40-49,19.0
1792,6.0,4,10,4,5020.67,4,444.0,Platinum,29.0,20-29,15.0
1793,60.0,2,6,2,4960.36,4,224.0,Silver,28.0,20-29,2.0
1794,1.0,4,5,2,1788.93,1,421.0,Platinum,48.0,40-49,8.0
1795,3.0,4,6,2,2882.84,3,423.0,Platinum,40.0,40-49,7.0
1796,122.0,1,2,1,221.12,1,111.0,Bronze,48.0,40-49,8.0
1797,54.0,2,11,4,6539.78,4,244.0,Silver,43.0,40-49,8.0
1798,13.0,4,7,3,2934.7599999999998,3,433.0,Platinum,17.0,10-19,1.0
1799,52.0,2,4,1,2073.85,2,212.0,Silver,40.0,40-49,17.0
1800,171.0,1,4,1,3242.61,3,113.0,Bronze,62.0,60-69,11.0
1801,65.0,2,8,4,4098.59,3,243.0,Silver,41.0,40-49,21.0
1802,13.0,4,8,4,5035.800000000001,4,444.0,Platinum,44.0,40-49,7.0
1803,115.0,1,7,3,3130.64,3,133.0,Bronze,29.0,20-29,6.0
1804,31.0,3,3,1,2156.17,2,312.0,Gold,54.0,50-59,4.0
1805,90.0,1,4,1,634.65,1,111.0,Bronze,41.0,40-49,12.0
1806,37.0,3,8,4,4810.5,4,344.0,Gold,,,
1807,60.0,2,6,2,2514.96,2,222.0,Silver,62.0,60-69,16.0
1808,76.0,2,7,3,7965.279999999999,4,234.0,Silver,52.0,50-59,17.0
1809,27.0,3,6,2,3918.1499999999996,3,323.0,Gold,56.0,50-59,19.0
1810,6.0,4,2,1,168.45,1,411.0,Gold,58.0,50-59,16.0
1811,32.0,3,8,4,6493.8,4,344.0,Gold,18.0,10-19,1.0
1812,22.0,3,10,4,4084.2799999999997,3,343.0,Gold,58.0,50-59,14.0
1813,18.0,3,6,2,2137.45,2,322.0,Gold,16.0,10-19,1.0
1814,51.0,2,6,2,2459.73,2,222.0,Silver,29.0,20-29,17.0
1815,11.0,4,5,2,1964.08,2,422.0,Platinum,63.0,60-69,19.0
1816,80.0,2,5,2,3352.53,3,223.0,Silver,40.0,40-49,18.0
1817,31.0,3,11,4,4244.099999999999,4,344.0,Gold,42.0,40-49,19.0
1818,24.0,3,7,3,4516.55,4,334.0,Gold,50.0,50-59,11.0
1819,252.0,1,2,1,763.9000000000001,1,111.0,Bronze,23.0,20-29,8.0
1820,35.0,3,9,4,4883.790000000001,4,344.0,Gold,21.0,20-29,5.0
1821,24.0,3,12,4,7335.889999999999,4,344.0,Gold,45.0,40-49,15.0
1822,2.0,4,5,2,848.7399999999999,1,421.0,Platinum,55.0,50-59,9.0
1823,161.0,1,6,2,2266.6599999999994,2,122.0,Bronze,43.0,40-49,10.0
1824,12.0,4,7,3,3263.7000000000003,3,433.0,Platinum,58.0,50-59,5.0
1825,40.0,3,6,2,4977.7699999999995,4,324.0,Gold,50.0,50-59,17.0
1826,40.0,3,7,3,3405.78,3,333.0,Gold,56.0,50-59,7.0
1827,38.0,3,5,2,3619.13,3,323.0,Gold,39.0,30-39,18.0
1828,150.0,1,3,1,757.2499999999999,1,111.0,Bronze,30.0,30-39,14.0
1829,3.0,4,3,1,1805.9199999999998,1,411.0,Gold,37.0,30-39,14.0
1830,13.0,4,8,4,4578.9,4,444.0,Platinum,32.0,30-39,12.0
1831,165.0,1,8,4,2147.3,2,142.0,Bronze,40.0,40-49,15.0
1832,84.0,2,8,4,5739.569999999999,4,244.0,Silver,53.0,50-59,12.0
1833,10.0,4,5,2,2441.37,2,422.0,Platinum,50.0,50-59,19.0
1834,126.0,1,4,1,4434.93,4,114.0,Bronze,40.0,40-49,11.0
1835,25.0,3,6,2,1039.0299999999997,1,321.0,Gold,24.0,20-29,1.0
1836,166.0,1,2,1,1219.8600000000001,1,111.0,Bronze,62.0,60-69,13.0
1837,35.0,3,7,3,4515.25,4,334.0,Gold,44.0,40-49,19.0
1838,49.0,2,5,2,4691.450000000001,4,224.0,Silver,53.0,50-59,12.0
1839,49.0,2,7,3,2784.0,2,232.0,Silver,30.0,30-39,5.0
1840,98.0,1,7,3,2259.16,2,132.0,Bronze,40.0,40-49,20.0
1841,36.0,3,4,1,1677.0800000000002,1,311.0,Silver,22.0,20-29,2.0
1842,211.0,1,5,2,3055.8500000000004,3,123.0,Bronze,40.0,40-49,8.0
1843,112.0,1,4,1,2132.3,2,112.0,Bronze,33.0,30-39,4.0
1844,41.0,3,7,3,4085.48,3,333.0,Gold,42.0,40-49,12.0
1845,21.0,3,7,3,4572.889999999999,4,334.0,Gold,39.0,30-39,6.0
1846,333.0,1,1,1,356.5,1,111.0,Bronze,39.0,30-39,7.0
1847,32.0,3,3,1,1919.8300000000002,2,312.0,Gold,39.0,30-39,6.0
1848,42.0,3,6,2,4456.95,4,324.0,Gold,41.0,40-49,9.0
1849,136.0,1,6,2,4077.2599999999998,3,123.0,Bronze,59.0,50-59,5.0
1850,44.0,3,7,3,5159.72,4,334.0,Gold,39.0,30-39,7.0
1851,285.0,1,2,1,881.1499999999999,1,111.0,Bronze,43.0,40-49,13.0
1852,97.0,1,5,2,4641.27,4,124.0,Bronze,39.0,30-39,18.0
1853,26.0,3,9,4,5184.76,4,344.0,Gold,30.0,30-39,17.0
1854,0.0,4,3,1,2135.67,2,412.0,Platinum,39.0,30-39,17.0
1855,22.0,3,4,1,2257.8099999999995,2,312.0,Gold,46.0,40-49,18.0
1856,127.0,1,2,1,253.81000000000003,1,111.0,Bronze,48.0,40-49,4.0
1857,87.0,1,5,2,3429.5099999999998,3,123.0,Bronze,49.0,40-49,5.0
1858,21.0,3,8,4,5387.469999999999,4,344.0,Gold,60.0,60-69,11.0
1859,76.0,2,5,2,2355.59,2,222.0,Silver,27.0,20-29,12.0
1860,11.0,4,6,2,4503.35,4,424.0,Platinum,41.0,40-49,17.0
1861,29.0,3,6,2,3793.8100000000004,3,323.0,Gold,50.0,50-59,8.0
1862,74.0,2,7,3,3020.1,3,233.0,Silver,37.0,30-39,4.0
1863,24.0,3,6,2,6524.34,4,324.0,Gold,39.0,30-39,20.0
1864,24.0,3,11,4,3081.07,3,343.0,Gold,57.0,50-59,18.0
1865,99.0,1,1,1,690.49,1,111.0,Bronze,20.0,20-29,3.0
1866,38.0,3,9,4,8834.599999999999,4,344.0,Gold,25.0,20-29,2.0
1867,2.0,4,8,4,3914.7,3,443.0,Platinum,31.0,30-39,3.0
1868,26.0,3,6,2,7566.25,4,324.0,Gold,29.0,20-29,10.0
1869,41.0,3,4,1,1623.4299999999998,1,311.0,Silver,40.0,40-49,9.0
1870,38.0,3,7,3,4382.2,4,334.0,Gold,44.0,40-49,9.0
1871,94.0,1,4,1,2220.2599999999998,2,112.0,Bronze,23.0,20-29,8.0
1872,3.0,4,6,2,2620.74,2,422.0,Platinum,44.0,40-49,14.0
1873,8.0,4,4,1,2807.58,2,412.0,Platinum,25.0,20-29,4.0
1874,99.0,1,5,2,2146.69,2,122.0,Bronze,60.0,60-69,7.0
1875,98.0,1,6,2,3921.2599999999998,3,123.0,Bronze,58.0,50-59,19.0
1876,138.0,1,5,2,4057.629999999999,3,123.0,Bronze,40.0,40-49,21.0
1877,80.0,2,6,2,1507.8199999999997,1,221.0,Silver,51.0,50-59,16.0
1878,32.0,3,6,2,2755.93,2,322.0,Gold,63.0,60-69,10.0
1879,47.0,2,7,3,1914.3899999999999,2,232.0,Silver,50.0,50-59,5.0
1880,67.0,2,5,2,4685.53,4,224.0,Silver,45.0,40-49,17.0
1881,35.0,3,7,3,5018.9800000000005,4,334.0,Gold,60.0,60-69,12.0
1882,128.0,1,6,2,4054.85,3,123.0,Bronze,53.0,50-59,10.0
1883,42.0,3,3,1,1910.8899999999999,2,312.0,Gold,26.0,20-29,6.0
1884,24.0,3,7,3,3349.9900000000002,3,333.0,Gold,48.0,40-49,17.0
1885,4.0,4,9,4,6979.280000000001,4,444.0,Platinum,35.0,30-39,11.0
1886,6.0,4,4,1,2434.76,2,412.0,Platinum,39.0,30-39,18.0
1887,43.0,3,11,4,9695.59,4,344.0,Gold,52.0,50-59,8.0
1888,87.0,1,4,1,3288.04,3,113.0,Bronze,15.0,10-19,1.0
1889,135.0,1,5,2,3710.54,3,123.0,Bronze,44.0,40-49,11.0
1890,44.0,3,9,4,6710.76,4,344.0,Gold,45.0,40-49,7.0
1891,81.0,2,7,3,4045.2000000000007,3,233.0,Silver,27.0,20-29,19.0
1892,107.0,1,6,2,804.8199999999999,1,121.0,Bronze,22.0,20-29,2.0
1893,2.0,4,7,3,3637.1699999999996,3,433.0,Platinum,49.0,40-49,5.0
1894,36.0,3,4,1,1907.6499999999996,2,312.0,Gold,41.0,40-49,17.0
1895,7.0,4,6,2,541.13,1,421.0,Platinum,42.0,40-49,15.0
1896,159.0,1,3,1,2411.66,2,112.0,Bronze,22.0,20-29,1.0
1897,62.0,2,7,3,2502.37,2,232.0,Silver,20.0,20-29,1.0
1898,55.0,2,7,3,4787.35,4,234.0,Silver,38.0,30-39,12.0
1899,76.0,2,5,2,2030.54,2,222.0,Silver,20.0,20-29,4.0
1900,67.0,2,4,1,1017.2399999999998,1,211.0,Bronze,37.0,30-39,19.0
1901,127.0,1,7,3,5809.11,4,134.0,Bronze,40.0,40-49,8.0
1902,21.0,3,6,2,2134.0999999999995,2,322.0,Gold,53.0,50-59,4.0
1903,16.0,4,4,1,4098.86,3,413.0,Platinum,44.0,40-49,4.0
1904,67.0,2,3,1,1604.73,1,211.0,Bronze,39.0,30-39,14.0
1905,10.0,4,9,4,4833.73,4,444.0,Platinum,64.0,60-69,15.0
1906,1.0,4,6,2,2957.8500000000004,3,423.0,Platinum,29.0,20-29,22.0
1907,110.0,1,4,1,1014.0699999999998,1,111.0,Bronze,43.0,40-49,18.0
1908,107.0,1,6,2,3725.5699999999997,3,123.0,Bronze,54.0,50-59,6.0
1909,59.0,2,6,2,3456.8000000000006,3,223.0,Silver,33.0,30-39,13.0
1910,17.0,4,3,1,907.45,1,411.0,Gold,58.0,50-59,14.0
1911,61.0,2,2,1,689.11,1,211.0,Bronze,37.0,30-39,3.0
1912,38.0,3,9,4,3286.01,3,343.0,Gold,25.0,20-29,7.0
1913,42.0,3,13,4,3254.5299999999997,3,343.0,Gold,44.0,40-49,17.0
1914,12.0,4,8,4,2248.1699999999996,2,442.0,Platinum,49.0,40-49,5.0
1915,61.0,2,5,2,2568.0499999999997,2,222.0,Silver,64.0,60-69,12.0
1916,53.0,2,7,3,4545.8,4,234.0,Silver,22.0,20-29,7.0
1917,28.0,3,7,3,5107.25,4,334.0,Gold,44.0,40-49,8.0
1918,1.0,4,5,2,3092.75,3,423.0,Platinum,,,
1919,44.0,3,4,1,1841.25,1,311.0,Silver,57.0,50-59,19.0
1920,66.0,2,2,1,90.09999999999997,1,211.0,Bronze,29.0,20-29,13.0
1921,40.0,3,1,1,64.50999999999999,1,311.0,Silver,35.0,30-39,17.0
1922,93.0,1,3,1,1580.86,1,111.0,Bronze,48.0,40-49,5.0
1923,15.0,4,4,1,3078.6200000000003,3,413.0,Platinum,47.0,40-49,9.0
1924,25.0,3,3,1,1761.68,1,311.0,Silver,52.0,50-59,14.0
1925,5.0,4,7,3,2584.56,2,432.0,Platinum,35.0,30-39,7.0
1926,5.0,4,5,2,4911.09,4,424.0,Platinum,60.0,60-69,10.0
1927,90.0,1,5,2,3658.13,3,123.0,Bronze,42.0,40-49,8.0
1928,34.0,3,2,1,879.4799999999999,1,311.0,Silver,40.0,40-49,13.0
1929,45.0,2,6,2,1912.36,2,222.0,Silver,31.0,30-39,20.0
1930,21.0,3,5,2,2428.87,2,322.0,Gold,21.0,20-29,3.0
1931,23.0,3,3,1,384.06999999999994,1,311.0,Silver,44.0,40-49,6.0
1932,89.0,1,8,4,4328.469999999999,4,144.0,Bronze,40.0,40-49,3.0
1933,41.0,3,9,4,4404.7699999999995,4,344.0,Gold,37.0,30-39,18.0
1934,3.0,4,6,2,2439.94,2,422.0,Platinum,54.0,50-59,14.0
1935,57.0,2,6,2,3568.73,3,223.0,Silver,43.0,40-49,9.0
1936,77.0,2,8,4,3553.7400000000002,3,243.0,Silver,53.0,50-59,12.0
1937,34.0,3,7,3,4712.24,4,334.0,Gold,43.0,40-49,19.0
1938,229.0,1,4,1,3014.0,3,113.0,Bronze,,,
1939,76.0,2,2,1,201.54999999999998,1,211.0,Bronze,25.0,20-29,8.0
1940,76.0,2,4,1,3259.4100000000003,3,213.0,Silver,40.0,40-49,8.0
1941,5.0,4,4,1,3130.19,3,413.0,Platinum,25.0,20-29,2.0
1942,16.0,4,8,4,4675.1900000000005,4,444.0,Platinum,30.0,30-39,19.0
1943,299.0,1,3,1,357.7899999999998,1,111.0,Bronze,32.0,30-39,13.0
1944,5.0,4,6,2,1345.7500000000002,1,421.0,Platinum,37.0,30-39,8.0
1945,115.0,1,3,1,710.0699999999999,1,111.0,Bronze,39.0,30-39,9.0
1946,88.0,1,13,4,4063.82,3,143.0,Bronze,58.0,50-59,8.0
1947,35.0,3,9,4,3974.81,3,343.0,Gold,54.0,50-59,18.0
1948,168.0,1,5,2,2425.3399999999997,2,122.0,Bronze,53.0,50-59,11.0
1949,29.0,3,7,3,3586.71,3,333.0,Gold,63.0,60-69,7.0
1950,6.0,4,9,4,3817.14,3,443.0,Platinum,54.0,50-59,19.0
1951,118.0,1,8,4,4514.84,4,144.0,Bronze,17.0,10-19,2.0
1952,76.0,2,10,4,2882.7999999999997,3,243.0,Silver,43.0,40-49,9.0
1953,10.0,4,7,3,3899.7800000000007,3,433.0,Platinum,39.0,30-39,12.0
1954,100.0,1,9,4,5105.49,4,144.0,Bronze,50.0,50-59,5.0
1955,78.0,2,3,1,1215.9199999999998,1,211.0,Bronze,37.0,30-39,11.0
1956,33.0,3,4,1,1267.19,1,311.0,Silver,23.0,20-29,3.0
1957,19.0,3,11,4,5079.910000000001,4,344.0,Gold,40.0,40-49,4.0
1958,69.0,2,4,1,1090.7099999999998,1,211.0,Bronze,32.0,30-39,22.0
1959,141.0,1,8,4,3479.2199999999993,3,143.0,Bronze,39.0,30-39,16.0
1960,69.0,2,4,1,2690.0599999999995,2,212.0,Silver,39.0,30-39,10.0
1961,25.0,3,3,1,3361.67,3,313.0,Gold,57.0,50-59,15.0
1962,93.0,1,2,1,758.6899999999999,1,111.0,Bronze,40.0,40-49,22.0
1963,9.0,4,2,1,1828.47,1,411.0,Gold,19.0,10-19,4.0
1964,102.0,1,6,2,4239.32,4,124.0,Bronze,53.0,50-59,9.0
1965,6.0,4,5,2,2093.67,2,422.0,Platinum,44.0,40-49,3.0
1966,161.0,1,6,2,1564.5600000000002,1,121.0,Bronze,24.0,20-29,3.0
1967,22.0,3,6,2,5732.11,4,324.0,Gold,32.0,30-39,17.0
1968,159.0,1,5,2,1810.0299999999997,1,121.0,Bronze,23.0,20-29,1.0
1969,17.0,4,6,2,2623.56,2,422.0,Platinum,56.0,50-59,19.0
1970,0.0,4,8,4,3660.48,3,443.0,Platinum,35.0,30-39,7.0
1971,62.0,2,7,3,4812.99,4,234.0,Silver,19.0,10-19,4.0
1972,0.0,4,5,2,2792.56,2,422.0,Platinum,28.0,20-29,2.0
1973,47.0,2,4,1,3371.6899999999996,3,213.0,Silver,37.0,30-39,5.0
1974,32.0,3,5,2,1601.33,1,321.0,Gold,59.0,50-59,15.0
1975,108.0,1,2,1,79.15999999999994,1,111.0,Bronze,52.0,50-59,4.0
1976,135.0,1,6,2,1731.6299999999999,1,121.0,Bronze,42.0,40-49,11.0
1977,60.0,2,4,1,2080.25,2,212.0,Silver,40.0,40-49,5.0
1978,13.0,4,3,1,231.7099999999999,1,411.0,Gold,62.0,60-69,16.0
1979,33.0,3,5,2,4541.84,4,324.0,Gold,57.0,50-59,11.0
1980,73.0,2,8,4,4822.39,4,244.0,Silver,25.0,20-29,7.0
1981,89.0,1,3,1,2291.9700000000003,2,112.0,Bronze,31.0,30-39,12.0
1982,50.0,2,8,4,3939.1699999999996,3,243.0,Silver,49.0,40-49,16.0
1983,2.0,4,4,1,3061.8,3,413.0,Platinum,54.0,50-59,18.0
1984,48.0,2,7,3,7256.08,4,234.0,Silver,18.0,10-19,1.0
1985,0.0,4,7,3,2665.3,2,432.0,Platinum,39.0,30-39,16.0
1986,44.0,3,6,2,2436.69,2,322.0,Gold,36.0,30-39,16.0
1987,42.0,3,4,1,1781.3600000000004,1,311.0,Silver,61.0,60-69,8.0
1988,134.0,1,8,4,6006.4,4,144.0,Bronze,60.0,60-69,8.0
1989,22.0,3,4,1,1659.64,1,311.0,Silver,44.0,40-49,17.0
1990,9.0,4,9,4,2904.13,3,443.0,Platinum,,,
1991,1.0,4,10,4,8256.08,4,444.0,Platinum,24.0,20-29,8.0
1992,140.0,1,10,4,6658.890000000001,4,144.0,Bronze,22.0,20-29,3.0
1993,6.0,4,9,4,2849.22,2,442.0,Platinum,37.0,30-39,3.0
1994,2.0,4,6,2,3922.29,3,423.0,Platinum,31.0,30-39,11.0
1995,125.0,1,6,2,2094.59,2,122.0,Bronze,48.0,40-49,11.0
1996,13.0,4,7,3,2525.4300000000003,2,432.0,Platinum,32.0,30-39,4.0
1997,54.0,2,5,2,2854.97,2,222.0,Silver,21.0,20-29,5.0
1998,156.0,1,4,1,2715.83,2,112.0,Bronze,42.0,40-49,21.0
1999,3.0,4,7,3,2424.3399999999997,2,432.0,Platinum,55.0,50-59,7.0
2000,44.0,3,3,1,999.0,1,311.0,Silver,,,
2001,86.0,1,8,4,5347.87,4,144.0,Bronze,40.0,40-49,3.0
2002,97.0,1,3,1,1637.4600000000003,1,111.0,Bronze,46.0,40-49,12.0
2003,219.0,1,2,1,214.36999999999995,1,111.0,Bronze,55.0,50-59,8.0
2004,46.0,2,5,2,2909.6700000000005,3,223.0,Silver,54.0,50-59,10.0
2005,5.0,4,6,2,4047.8299999999995,3,423.0,Platinum,39.0,30-39,17.0
2006,147.0,1,5,2,2255.61,2,122.0,Bronze,18.0,10-19,2.0
2007,23.0,3,4,1,4601.8099999999995,4,314.0,Gold,47.0,40-49,15.0
2008,29.0,3,7,3,2365.3600000000006,2,332.0,Gold,24.0,20-29,3.0
2009,5.0,4,7,3,2357.3500000000004,2,432.0,Platinum,57.0,50-59,19.0
2010,34.0,3,5,2,2168.7999999999997,2,322.0,Gold,43.0,40-49,7.0
2011,315.0,1,3,1,560.4800000000001,1,111.0,Bronze,39.0,30-39,12.0
2012,13.0,4,5,2,2714.3,2,422.0,Platinum,45.0,40-49,4.0
2013,15.0,4,10,4,6025.31,4,444.0,Platinum,22.0,20-29,19.0
2014,54.0,2,7,3,4281.320000000001,4,234.0,Silver,27.0,20-29,8.0
2015,50.0,2,7,3,2970.6000000000004,3,233.0,Silver,43.0,40-49,7.0
2016,68.0,2,6,2,2390.89,2,222.0,Silver,19.0,10-19,1.0
2017,12.0,4,6,2,4721.62,4,424.0,Platinum,22.0,20-29,6.0
2018,35.0,3,7,3,2335.54,2,332.0,Gold,54.0,50-59,12.0
2019,52.0,2,9,4,6325.839999999998,4,244.0,Silver,64.0,60-69,17.0
2020,43.0,3,7,3,4959.639999999999,4,334.0,Gold,46.0,40-49,14.0
2021,125.0,1,2,1,90.22,1,111.0,Bronze,,,
2022,13.0,4,5,2,3955.17,3,423.0,Platinum,35.0,30-39,7.0
2023,13.0,4,10,4,5132.78,4,444.0,Platinum,46.0,40-49,10.0
2024,29.0,3,6,2,3558.4100000000003,3,323.0,Gold,17.0,10-19,2.0
2025,138.0,1,4,1,2183.55,2,112.0,Bronze,35.0,30-39,3.0
2026,146.0,1,4,1,3447.44,3,113.0,Bronze,30.0,30-39,7.0
2027,14.0,4,7,3,3237.25,3,433.0,Platinum,53.0,50-59,10.0
2028,40.0,3,7,3,3648.33,3,333.0,Gold,41.0,40-49,18.0
2029,1.0,4,9,4,4156.31,3,443.0,Platinum,25.0,20-29,7.0
2030,239.0,1,4,1,4622.34,4,114.0,Bronze,56.0,50-59,15.0
2031,19.0,3,4,1,1998.35,2,312.0,Gold,30.0,30-39,12.0
2032,5.0,4,2,1,978.76,1,411.0,Gold,34.0,30-39,9.0
2033,11.0,4,7,3,4458.72,4,434.0,Platinum,46.0,40-49,10.0
2034,52.0,2,8,4,2438.2599999999998,2,242.0,Silver,43.0,40-49,8.0
2035,127.0,1,4,1,1520.8599999999997,1,111.0,Bronze,38.0,30-39,19.0
2036,25.0,3,12,4,6770.240000000001,4,344.0,Gold,40.0,40-49,17.0
2037,98.0,1,4,1,2941.0699999999997,3,113.0,Bronze,28.0,20-29,6.0
2038,13.0,4,4,1,3207.1700000000005,3,413.0,Platinum,58.0,50-59,5.0
2039,199.0,1,5,2,2422.46,2,122.0,Bronze,39.0,30-39,7.0
2040,96.0,1,2,1,1364.0500000000002,1,111.0,Bronze,48.0,40-49,12.0
2041,80.0,2,6,2,3799.8600000000006,3,223.0,Silver,60.0,60-69,17.0
2042,11.0,4,3,1,2006.1800000000003,2,412.0,Platinum,49.0,40-49,17.0
2043,139.0,1,5,2,3472.24,3,123.0,Bronze,40.0,40-49,7.0
2044,5.0,4,5,2,3977.45,3,423.0,Platinum,19.0,10-19,1.0
2045,55.0,2,9,4,5224.6900000000005,4,244.0,Silver,33.0,30-39,15.0
2046,33.0,3,9,4,9188.77,4,344.0,Gold,58.0,50-59,13.0
2047,67.0,2,2,1,1952.51,2,212.0,Silver,42.0,40-49,21.0
2048,57.0,2,7,3,5517.210000000001,4,234.0,Silver,57.0,50-59,13.0
2049,65.0,2,6,2,4162.97,3,223.0,Silver,55.0,50-59,5.0
2050,6.0,4,4,1,2099.3999999999996,2,412.0,Platinum,63.0,60-69,5.0
2051,51.0,2,6,2,6140.659999999999,4,224.0,Silver,58.0,50-59,20.0
